i,j,k,x_um,y_um,z_um,pressure,temperature,liquid_fraction,fill_level,ux,uy,uz,vmag
32,3,40,120.00,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,3,40,123.75,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,3,40,127.50,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,3,40,131.25,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,3,40,135.00,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,3,40,138.75,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,3,40,142.50,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,3,40,146.25,11.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,4,40,0.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,4,40,3.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,4,40,7.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,4,40,11.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,4,40,15.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,4,40,18.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,4,40,22.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,4,40,26.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,4,40,30.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,4,40,33.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,4,40,37.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,4,40,41.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,4,40,45.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,4,40,48.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,4,40,52.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,4,40,56.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,4,40,60.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,4,40,63.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,4,40,67.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,4,40,71.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,4,40,75.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,4,40,78.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,4,40,82.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,4,40,86.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,4,40,90.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,4,40,93.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,4,40,97.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,4,40,101.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,4,40,105.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,4,40,108.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,4,40,112.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,4,40,116.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,4,40,120.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,4,40,123.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,4,40,127.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,4,40,131.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,4,40,135.00,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,4,40,138.75,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,4,40,142.50,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,4,40,146.25,15.00,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,5,40,0.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,5,40,3.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,5,40,7.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,5,40,11.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,5,40,15.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,5,40,18.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,5,40,22.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,5,40,26.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,5,40,30.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,5,40,33.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,5,40,37.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,5,40,41.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,5,40,45.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,5,40,48.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,5,40,52.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,5,40,56.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,5,40,60.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,5,40,63.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,5,40,67.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,5,40,71.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,5,40,75.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,5,40,78.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,5,40,82.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,5,40,86.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,5,40,90.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,5,40,93.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,5,40,97.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,5,40,101.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,5,40,105.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,5,40,108.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,5,40,112.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,5,40,116.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,5,40,120.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,5,40,123.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,5,40,127.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,5,40,131.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,5,40,135.00,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,5,40,138.75,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,5,40,142.50,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,5,40,146.25,18.75,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,6,40,0.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,6,40,3.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,6,40,7.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,6,40,11.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,6,40,15.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,6,40,18.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,6,40,22.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,6,40,26.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,6,40,30.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,6,40,33.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,6,40,37.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,6,40,41.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,6,40,45.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,6,40,48.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,6,40,52.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,6,40,56.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,6,40,60.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,6,40,63.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,6,40,67.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,6,40,71.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,6,40,75.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,6,40,78.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,6,40,82.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,6,40,86.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,6,40,90.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,6,40,93.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,6,40,97.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,6,40,101.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,6,40,105.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,6,40,108.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,6,40,112.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,6,40,116.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,6,40,120.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,6,40,123.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,6,40,127.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,6,40,131.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,6,40,135.00,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,6,40,138.75,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,6,40,142.50,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,6,40,146.25,22.50,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,7,40,0.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,7,40,3.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,7,40,7.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,7,40,11.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,7,40,15.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,7,40,18.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,7,40,22.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,7,40,26.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,7,40,30.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,7,40,33.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,7,40,37.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,7,40,41.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,7,40,45.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,7,40,48.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,7,40,52.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,7,40,56.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,7,40,60.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,7,40,63.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,7,40,67.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,7,40,71.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,7,40,75.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,7,40,78.75,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,7,40,82.50,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,7,40,86.25,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,7,40,90.00,26.25,150.00,-2.47733350e+03,3.00000000e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
